"Gene","logFC_Condition","adjP_Condition","logFC_Platform","Ec","Ep","Em","Es","Ex","AUC_Microarray","AUC_RNAseq","BIOS_Rank"
"SEMA4B",-0.446734478235854,1.99825525843167e-05,2.13358928385659e-15,0.0141731776727058,0.999953945638419,0,0,NA,NA,NA,NA
"MAP2K2",-0.412041410826122,2.04338869154382e-05,3.50955939642207e-16,0.0130455160228203,0.999949793646524,0,0,NA,NA,NA,NA
"TOMM7",0.322573424181744,2.06217569534352e-05,-2.38427209788674e-15,0.010204241821056,0.999934964983777,0,0,NA,NA,NA,NA
"KRR1",0.4176265718759,2.06875078428505e-05,3.30901314519795e-15,0.0132072416229631,0.999950508654178,0,0,NA,NA,NA,NA
"AKAP10",-0.36891190212938,2.07371839811051e-05,1.47902860277787e-15,0.0116640691559156,0.999943543144186,0,0,NA,NA,NA,NA
"SAC3D1",0.378037935117029,2.07817984259345e-05,-2.00546251224118e-15,0.0119502293392908,0.999944984687913,0,0,NA,NA,NA,NA
"ROMO1",0.419354776312404,2.08709631102647e-05,-2.75194022513096e-15,0.0132510397766929,0.999950726039168,0,0,NA,NA,NA,NA
"BTF3",0.342061887290172,2.09981168189335e-05,8.71819119904848e-16,0.0108025980880227,0.999938855864208,0,0,NA,NA,NA,NA
"TBC1D3",-0.454156757471683,2.12296818085707e-05,-4.64877351795908e-15,0.0143280428182682,0.999954751547803,0,0,NA,NA,NA,NA
"SYNE2",-0.486982577901656,2.12536786147805e-05,2.51518423410248e-15,0.01536204084857,0.9999580211937,0,0,NA,NA,NA,NA
"NBEAL1",0.481805347149953,2.17778633427473e-05,-3.58197887603078e-15,0.0151643052958255,0.999957535103456,0,0,NA,NA,NA,NA
"ING2",-0.33678123770592,2.18062715696153e-05,-3.40928627081001e-15,0.0105985401320375,0.999937846057028,0,0,NA,NA,NA,NA
"RGS12",0.353917406619738,2.19149003510546e-05,1.22556042414739e-15,0.0111326606841464,0.999941013199468,0,0,NA,NA,NA,NA
"TAF1",0.295770315229643,2.22105310767445e-05,3.93293481567299e-15,0.00929199266093284,0.999928776199178,0,0,NA,NA,NA,NA
"GNG10",0.270946611199099,2.23821274682433e-05,-2.9859108515591e-15,0.00850601110024587,0.999921952319318,0,0,NA,NA,NA,NA
"NMRAL1",0.400567001366262,2.28716164530871e-05,-3.7184617414472e-16,0.0125498638475671,0.999948262141798,0,0,NA,NA,NA,NA
"CORO1B",-0.387136704837226,2.29851173304636e-05,5.12158915886594e-15,0.0121234703573805,0.99994635426596,0,0,NA,NA,NA,NA
"PUS7L",0.410222751732383,2.31425238547819e-05,7.14167483525888e-15,0.0128382181243075,0.999949556620835,0,0,NA,NA,NA,NA
"TRPC4AP",0.385387467645999,2.3639488541858e-05,5.12507086461636e-16,0.0120369719795136,0.999946095986276,0,0,NA,NA,NA,NA
"NFKBIA",-0.477170613811118,2.36885919684292e-05,-1.83834063622109e-15,0.014900771237038,0.999957091000438,0,0,NA,NA,NA,NA
"PIGP",0.3397596635099,2.37532109908704e-05,-3.12935712847635e-15,0.0106070783990973,0.999938419474203,0,0,NA,NA,NA,NA
"C9orf72",0.465317518115699,2.40500306379089e-05,9.80448339317912e-16,0.0145099711748841,0.999955914985034,0,0,NA,NA,NA,NA
"PPP1R3D",0.413743807935334,2.40900781580382e-05,-2.32856480588004e-15,0.0128997325979612,0.999950013631164,0,0,NA,NA,NA,NA
"BTBD7",-0.333162492308448,2.40934331230307e-05,2.50682814030148e-15,0.0103872268217501,0.999937135567667,0,0,NA,NA,NA,NA
"ALG14",-0.325595680189614,2.42016463397973e-05,-2.96327976418137e-15,0.0101470332258028,0.999935598893622,0,0,NA,NA,NA,NA
"NSD1",0.273932587620058,2.42947878853501e-05,4.86881732138554e-15,0.00853389259884827,0.999922838580766,0,0,NA,NA,NA,NA
"ZNF740",0.416172060027348,2.46132695587385e-05,4.02763721208438e-15,0.0129492236391853,0.999950324296855,0,0,NA,NA,NA,NA
"UBE2B",-0.392257848727453,2.4932625613989e-05,2.16144292985994e-15,0.0121903047012662,0.999947097173945,0,0,NA,NA,NA,NA
"CD33",-0.415561518766431,2.56422127083229e-05,-1.9831795954385e-15,0.0128803268595683,0.999950246527187,0,0,NA,NA,NA,NA
"EP300",-0.278872736861046,2.59781917929313e-05,4.42872971453261e-15,0.00863301503736287,0.999924263182112,0,0,NA,NA,NA,NA
"FAM53B",-0.391748491117729,2.59911347185517e-05,2.49847204650048e-15,0.0121267181066181,0.999947024152926,0,0,NA,NA,NA,NA
"SART3",0.256460220191351,2.60602600148544e-05,2.61824272431488e-16,0.00793682290695016,0.999917359711915,0,0,NA,NA,NA,NA
"DCBLD1",0.375626233524402,2.6325344877852e-05,2.10573563785324e-15,0.0116135763134916,0.999944610546189,0,0,NA,NA,NA,NA
"COPS5",0.306489793110606,2.64461203545655e-05,-3.52627158402408e-15,0.00947190909065535,0.999931381190753,0,0,NA,NA,NA,NA
"TOP1",0.42375908633721,2.67557017584108e-05,4.02206648288371e-15,0.0130815962168517,0.999951272024939,0,0,NA,NA,NA,NA
"MRPL15",0.377740600305978,2.68322022107592e-05,-3.23659366558924e-15,0.0116578267398842,0.999944938818705,0,0,NA,NA,NA,NA
"STX7",-0.28219707969452,2.6844125375903e-05,5.73506571208972e-15,0.00870879594766254,0.999925193754709,0,0,NA,NA,NA,NA
"TOM1",-0.350545743417619,2.69994082452939e-05,-3.78809585645557e-16,0.0108121544158934,0.999940414510533,0,0,NA,NA,NA,NA
"CHST6",-0.37727240197372,2.707313378842e-05,-3.7268178352482e-15,0.0116334890753683,0.999944866444265,0,0,NA,NA,NA,NA
"HCG11",0.391494123681541,2.73623493831215e-05,-6.66259212400127e-15,0.0120598296792785,0.999946987615693,0,0,NA,NA,NA,NA
"RRP7A",0.46052361825227,2.74842344819116e-05,3.45385210441537e-15,0.0141802560404511,0.999955422160812,0,0,NA,NA,NA,NA
"FNDC3B",0.34121671263843,2.78649945314415e-05,3.51930817252324e-15,0.0104928414557033,0.999938696344052,0,0,NA,NA,NA,NA
"AIDA",0.322650086439219,2.8062637144987e-05,3.67668127244217e-15,0.00991520819310814,0.999934981210184,0,0,NA,NA,NA,NA
"SS18L2",0.301111324690948,2.80765735041838e-05,-4.17804690050247e-15,0.00925287229267019,0.999930097327275,0,0,NA,NA,NA,NA
"SS18",-0.31972797738326,2.82264603383866e-05,3.24077171248975e-15,0.00981995356717702,0.99993435720609,0,0,NA,NA,NA,NA
"THAP5",0.376078481863063,2.88964140769334e-05,1.41078717006967e-15,0.0115248068368582,0.999944681071772,0,0,NA,NA,NA,NA
"CLSTN1",-0.472670623035203,2.88964140769334e-05,2.47758181199796e-15,0.0144848426377281,0.999956651475324,0,0,NA,NA,NA,NA
"NOTCH1",0.487394984337005,2.91400804645187e-05,7.49820150410176e-15,0.0149240663047388,0.999958059470251,0,0,NA,NA,NA,NA
"DRD4",0.482779138150396,2.91610326922614e-05,-4.23375419250917e-15,0.0147817113818691,0.999957627328716,0,0,NA,NA,NA,NA
"MYO1B",0.495385862833165,2.93161195331313e-05,1.11414584013399e-15,0.0151599993461007,0.999958788548994,0,0,NA,NA,NA,NA
"CYB561D2",-0.428068102646366,2.99426593770774e-05,-3.61818861583514e-15,0.0130733727797564,0.99995179532453,0,0,NA,NA,NA,NA
"GNPTG",-0.266337629808914,3.11855290591536e-05,-2.61685004201471e-15,0.00810229950813123,0.999920545327318,0,0,NA,NA,NA,NA
"ZFR",0.290902633264512,3.13983027649911e-05,2.84664262154235e-15,0.00884379577730712,0.999927529897615,0,0,NA,NA,NA,NA
"RABEP1",-0.320107669727757,3.22049128822003e-05,1.89961865742845e-15,0.00970785794826707,0.999934438931868,0,0,NA,NA,NA,NA
"OVCA2",-0.248858641548251,3.2233648844092e-05,-4.82842953468068e-15,0.00754644843789642,0.999914735893025,0,0,NA,NA,NA,NA
"UBXN6",-0.303300887473195,3.23543582131459e-05,1.30355063295677e-15,0.00919404403746997,0.999930625480701,0,0,NA,NA,NA,NA
"TUBA4A",0.438605311496516,3.26032035412142e-05,-2.44555011909411e-15,0.0132857115889283,0.99995303167905,0,0,NA,NA,NA,NA
"C2orf81",0.411652059158954,3.29647116123635e-05,-1.73249678140836e-15,0.01245596634031,0.999949743078548,0,0,NA,NA,NA,NA
"RNF135",-0.416204267606889,3.31444019400452e-05,-2.46226230669612e-15,0.0125870754117854,0.999950328393156,0,0,NA,NA,NA,NA
"DDX28",0.376689622691611,3.42817288448592e-05,-3.79923731485691e-15,0.0113547891982188,0.99994477610651,0,0,NA,NA,NA,NA
"METTL23",0.251603910991637,3.49609172144885e-05,-3.57083741762944e-15,0.00756978045847104,0.999915701760661,0,0,NA,NA,NA,NA
"E2F4",0.349490512983893,3.50080254655786e-05,4.28946148451587e-15,0.0105134267552868,0.999940224765042,0,0,NA,NA,NA,NA
"VGLL4",0.269389403437498,3.52023491448463e-05,3.12796444617618e-15,0.00809944079066077,0.999921482332916,0,0,NA,NA,NA,NA
"PPOX",0.261013462747829,3.56701866482221e-05,-4.54571502774668e-15,0.00783750670617684,0.999918858156114,0,0,NA,NA,NA,NA
"GLCE",0.452755661436409,3.6088995457816e-05,1.54169930628541e-15,0.0135794951030348,0.99995460144042,0,0,NA,NA,NA,NA
"ZNF865",-0.35306161201551,3.67584924377876e-05,-1.0718082982089e-14,0.0105703447639831,0.999940862322642,0,0,NA,NA,NA,NA
"KLHL29",0.459327077043138,3.69209628520752e-05,-1.55980417618759e-15,0.0137458970734622,0.999955297549444,0,0,NA,NA,NA,NA
"MAD2L1BP",-0.317175930952792,3.74686026450074e-05,-2.31463798287837e-15,0.00947816608739807,0.99993380282156,0,0,NA,NA,NA,NA
"AKNAD1",0.442388171084335,3.76904345190203e-05,-4.07777377489041e-15,0.0132122258691543,0.999953461163007,0,0,NA,NA,NA,NA
"CASK",0.436083385230946,3.79669044488277e-05,2.09737954405224e-15,0.0130145844769815,0.999952741214514,0,0,NA,NA,NA,NA
"TBC1D7",0.355536007921565,3.89171938598488e-05,-2.14473074225793e-15,0.0105849375744319,0.999941296572166,0,0,NA,NA,NA,NA
"PSMD5",0.327786324141429,3.94274346141799e-05,1.33140427896012e-15,0.0097462616243408,0.999936051067997,0,0,NA,NA,NA,NA
"RBM8A",0.263198138306302,3.94959731258422e-05,-3.14189126917785e-15,0.00782448317410655,0.999919558714214,0,0,NA,NA,NA,NA
"RRP36",0.236032966548846,3.98281932622924e-05,-3.90508116966964e-15,0.00701110681828783,0.999909925756324,0,0,NA,NA,NA,NA
"SNX9",-0.336025734480779,4.03273733177248e-05,2.36755991028473e-15,0.00996901359151438,0.999937698988654,0,0,NA,NA,NA,NA
"CYTH2",-0.366472792773889,4.14104166555854e-05,4.00813965988203e-15,0.0108438226273482,0.999943145704859,0,0,NA,NA,NA,NA
"DDX17",-0.475451028255848,4.15190267689633e-05,3.88836898206763e-15,0.0140648052870334,0.999956924026417,0,0,NA,NA,NA,NA
"PATL1",0.341740129892037,4.19977804249643e-05,-8.24467921699153e-16,0.0100978781343295,0.999938795228079,0,0,NA,NA,NA,NA
"ZNF44",-0.387966007817584,4.21860937051152e-05,2.8744962675457e-15,0.0114586903214492,0.999946475901246,0,0,NA,NA,NA,NA
"PRRT1",-0.485279962445217,4.23307693290422e-05,-2.92741819495206e-15,0.0143280154041475,0.999957862479703,0,0,NA,NA,NA,NA
"WDR33",0.295647021578115,4.26515505568487e-05,2.33970626428138e-15,0.00872251005831556,0.999928745138268,0,0,NA,NA,NA,NA
"LIPT2",0.484201447182427,4.29126809978615e-05,-1.67121876020099e-15,0.0142767888641113,0.999957761365543,0,0,NA,NA,NA,NA
"MEPCE",0.335834980793434,4.44366596184659e-05,2.70180366232493e-15,0.00986780773035566,0.999937661751345,0,0,NA,NA,NA,NA
"WDR89",0.44043860116186,4.48263840647324e-05,1.29240917455543e-15,0.0129300897495397,0.999953240741552,0,0,NA,NA,NA,NA
"ZFAND4",-0.435700443617222,4.49351142556485e-05,1.54309198858558e-15,0.0127878953480575,0.999952696814927,0,0,NA,NA,NA,NA
"DDT",-0.465234220121988,4.49351142556485e-05,-3.78809585645557e-15,0.0136547176088589,0.999955906508378,0,0,NA,NA,NA,NA
"MZT2A",0.432141800102443,4.49907600310916e-05,4.77132956037382e-15,0.0126818803674891,0.999952280449608,0,0,NA,NA,NA,NA
"FAM114A1",-0.485977444887552,4.49927974127049e-05,3.6154032512348e-15,0.0142617074608395,0.999957927631889,0,0,NA,NA,NA,NA
"MAVS",-0.42100393509975,4.50700287503099e-05,2.66280855792024e-15,0.0123528492771134,0.999950931817122,0,0,NA,NA,NA,NA
"IPMK",-0.425874021563002,4.62173136759305e-05,2.05002834584654e-15,0.0124643568114426,0.999951530192217,0,0,NA,NA,NA,NA
"TRIOBP",-0.389454868464562,4.74404226775519e-05,5.60415357587398e-15,0.0113686254615016,0.999946692974776,0,0,NA,NA,NA,NA
"ZNF432",0.401803545115853,4.7659276886959e-05,2.1503014714586e-15,0.01172367490269,0.999948431390095,0,0,NA,NA,NA,NA
"AFMID",0.467509045330559,4.8384433144366e-05,2.38427209788674e-15,0.0136201063518639,0.999956136912793,0,0,NA,NA,NA,NA
"PDIA3",0.352681099277735,4.86655201094642e-05,2.16144292985994e-15,0.0102687932382036,0.999940795003777,0,0,NA,NA,NA,NA
"PTBP3",0.402367306518198,4.87926728742961e-05,9.21955682710878e-16,0.0117123968163408,0.999948508208145,0,0,NA,NA,NA,NA
"HDAC10",0.483551471635342,4.91940851183153e-05,1.73388946370852e-15,0.0140639476959527,0.999957700210453,0,0,NA,NA,NA,NA
"AIMP2",0.400928097393246,4.96828257404682e-05,-4.45658336053596e-17,0.011649250828077,0.999948311673725,0,0,NA,NA,NA,NA
"VAMP2",-0.479497892089583,4.97878664470353e-05,-2.3174233474787e-15,0.0139291828296089,0.999957315074833,0,0,NA,NA,NA,NA
"NDUFC1",-0.316730836809732,5.05076561648674e-05,-6.99126514684079e-15,0.00918754868728681,0.999933705217881,0,0,NA,NA,NA,NA
"FBXL17",-0.3803075007734,5.05585448770148e-05,1.970645454737e-15,0.0110306216326181,0.999945332445297,0,0,NA,NA,NA,NA
"RNF168",0.298648942001509,5.1289114130372e-05,3.05275960196714e-15,0.00864959510871161,0.999929494114271,0,0,NA,NA,NA,NA
"SORT1",-0.467468061796542,5.2422356465291e-05,1.00830198532126e-15,0.0135090504838609,0.999956132781699,0,0,NA,NA,NA,NA
"NEDD8",0.228731967042491,5.28890582554417e-05,-4.11119815009443e-15,0.00660402977137464,0.999906946655341,0,0,NA,NA,NA,NA
"POFUT2",0.440799595143283,5.2974378002898e-05,3.92179335727165e-15,0.0127248376626161,0.999953281703083,0,0,NA,NA,NA,NA
"SGSM3",-0.494885152473735,5.31022994397317e-05,4.08334450409108e-15,0.014282659649509,0.999958743556068,0,0,NA,NA,NA,NA
"DENR",0.430810097465511,5.40895712449608e-05,4.43430044373328e-15,0.012410149617635,0.999952122870289,0,0,NA,NA,NA,NA
"FBXO44",0.488665291044264,5.4289252494567e-05,1.54866271778625e-15,0.014071478165839,0.999958176965802,0,0,NA,NA,NA,NA
"SFXN5",-0.402675785177988,5.50705394723428e-05,-2.78466825918489e-15,0.011578476988731,0.99994855015022,0,0,NA,NA,NA,NA
"MRPL16",0.315478984852762,5.50705394723428e-05,-2.32856480588004e-15,0.00907123373155469,0.999933429226767,0,0,NA,NA,NA,NA
"DNAJB9",-0.364552725750218,5.51482033157523e-05,-1.64336511419764e-15,0.010480786134093,0.999942829099763,0,0,NA,NA,NA,NA
"HSCB",-0.329785708566869,5.54465899535206e-05,-1.09854779837212e-14,0.00947602676300571,0.999936458520026,0,0,NA,NA,NA,NA
"HLA-F-AS1",0.405258294133355,5.64680768782963e-05,-7.71824530752822e-15,0.0116229566215807,0.999948898774874,0,0,NA,NA,NA,NA
"LRIF1",0.493200696059073,5.7350935493309e-05,1.02501417292327e-15,0.0141227431767152,0.999958591523829,0,0,NA,NA,NA,NA
"VDAC2",-0.339806037098787,5.75120835944828e-05,-4.42872971453261e-16,0.0097275098149918,0.999938428322912,0,0,NA,NA,NA,NA
"AKR7A2",-0.323704361140502,5.79185281988076e-05,-3.39814481240867e-16,0.0092598888845313,0.999935203580788,0,0,NA,NA,NA,NA
"CNDP2",-0.471533569106787,5.87653219037875e-05,4.6348466949574e-15,0.0134686251400436,0.99995653908872,0,0,NA,NA,NA,NA
"TP53TG1",-0.479084455036016,5.87653219037875e-05,-1.64893584339831e-15,0.0136843044867952,0.999957275427438,0,0,NA,NA,NA,NA
"ZNFX1",0.31421017920454,5.90098526964141e-05,5.23648544862976e-15,0.00897110092240341,0.999933147253365,0,0,NA,NA,NA,NA
"DUT",0.312108031765184,5.91621618151767e-05,-5.57072920066996e-15,0.00890872302778715,0.999932675036605,0,0,NA,NA,NA,NA
"PLXNB1",0.391360684439302,5.94138666119412e-05,4.70169544536544e-15,0.0111660166973594,0.999946968429774,0,0,NA,NA,NA,NA
"PHF1",-0.406022586530562,5.97712883046335e-05,5.90497295271015e-16,0.0115771992554422,0.999949001100191,0,0,NA,NA,NA,NA
"TTC3",0.296903389457571,6.04759698739885e-05,3.25330585319125e-15,0.00845560597367238,0.999929060443591,0,0,NA,NA,NA,NA
"SPSB1",-0.489375017850511,6.27398088657854e-05,-1.67121876020099e-17,0.0138843358620348,0.999958242345481,0,0,NA,NA,NA,NA
"SNORD104",0.439894199846665,6.29316548267198e-05,-4.14462252529845e-15,0.0124765496944766,0.999953178841535,0,0,NA,NA,NA,NA
"FUBP3",0.245874781306185,6.36474750960542e-05,4.26578588541302e-15,0.00696549797564468,0.999913661620656,0,0,NA,NA,NA,NA
"MATR3",0.2117128385525,6.41145756505839e-05,3.82152023165959e-15,0.00599316991950352,0.999899204435889,0,0,NA,NA,NA,NA
"SURF1",-0.324213280820711,6.436026189497e-05,-3.52627158402408e-15,0.00917419827623032,0.999935310405689,0,0,NA,NA,NA,NA
"UBE2D4",0.258357346467988,6.48612056123104e-05,-1.9831795954385e-15,0.00730481293117768,0.999917990463147,0,0,NA,NA,NA,NA
"LINC00467",0.447717685967103,6.53463544627356e-05,-2.51796959870282e-15,0.0126490176071893,0.999954053930254,0,0,NA,NA,NA,NA
"SLC39A11",0.428776928910387,6.61137228937356e-05,-1.21441896574605e-15,0.012099222094842,0.999951880399204,0,0,NA,NA,NA,NA
"ZNF800",0.346477200519162,6.66948480291002e-05,6.68487504080395e-16,0.00976799909271855,0.999939676566836,0,0,NA,NA,NA,NA
"MTIF3",0.456262100889708,6.70929232706111e-05,4.40087606852926e-16,0.0128551302464666,0.999954975372201,0,0,NA,NA,NA,NA
"PSTPIP1",-0.449423500564203,6.74074007568162e-05,-2.22829168026798e-15,0.0126562915624473,0.999954240686899,0,0,NA,NA,NA,NA
"RNF20",0.248394288963871,6.83283196915952e-05,4.73511982056946e-15,0.00698519120140771,0.999914570408956,0,0,NA,NA,NA,NA
"B9D2",-0.281051004564093,6.90322944081961e-05,-4.49906017069107e-15,0.00789509671864936,0.99992487542411,0,0,NA,NA,NA,NA
"CLASP1",0.313129619375947,6.95444533608668e-05,3.42042772921135e-15,0.00878944136914362,0.999932905313412,0,0,NA,NA,NA,NA
"CUX1",0.307236091192012,6.96614691392617e-05,4.76436614887298e-15,0.0086224976028671,0.999931555783903,0,0,NA,NA,NA,NA
"CHMP1A",-0.330855649239439,7.0489304763223e-05,2.818788975539e-15,0.00927391404506497,0.99993667454002,0,0,NA,NA,NA,NA
"ING5",0.305384942973517,7.064491000649e-05,2.86335480914436e-15,0.00855799342756791,0.999931121149057,0,0,NA,NA,NA,NA
"INTS5",0.434462896624937,7.07188991759947e-05,7.18624066886424e-15,0.0121738922801655,0.999952552793857,0,0,NA,NA,NA,NA
"FBXL14",-0.468812198867832,7.2122752849731e-05,2.84107189234168e-15,0.0131093595478686,0.999956267894579,0,0,NA,NA,NA,NA
"PPIC",-0.463629782983207,7.33137322870264e-05,-8.80175213705853e-16,0.0129421798910866,0.999955742644336,0,0,NA,NA,NA,NA
"PILRA",0.449357610566928,7.50835513269837e-05,-1.00273125612059e-15,0.0125123460886427,0.999954233499492,0,0,NA,NA,NA,NA
"HINT1",-0.295613311023469,7.5209297669135e-05,-3.99978356608103e-15,0.00822989137626956,0.999928736641026,0,0,NA,NA,NA,NA
"CCNL2",0.29620321651963,7.65061879326228e-05,3.86608606526495e-15,0.00823146637635377,0.999928885054026,0,0,NA,NA,NA,NA
"ZFYVE21",-0.349855215286327,7.71273402185852e-05,-1.99432105383984e-15,0.00971415698592766,0.999940290473215,0,0,NA,NA,NA,NA
"LIN7B",-0.360768381203086,7.77542062795278e-05,-5.16267328672088e-15,0.0100086118614366,0.999942195221622,0,0,NA,NA,NA,NA
"MORN2",0.275918152954889,7.78808895840566e-05,-3.15303272757919e-15,0.0076533385638606,0.999923417293879,0,0,NA,NA,NA,NA
"KIF21B",0.494096816179132,7.81907017743413e-05,6.23921670475035e-16,0.0136993642311907,0.999958672533151,0,0,NA,NA,NA,NA
"C1QBP",0.411935019980507,7.82995685840917e-05,-1.84948209462242e-15,0.0114196598248226,0.99994977983819,0,0,NA,NA,NA,NA
"LSM14A",0.223562704801305,7.84980675149893e-05,2.58481834911086e-15,0.0061959441422207,0.999904719735186,0,0,NA,NA,NA,NA
"FOXN2",0.272980606766517,7.94962761191101e-05,-3.03047668516446e-15,0.00755542629046526,0.999922558130739,0,0,NA,NA,NA,NA
"MAEA",-0.288722125347141,7.95861199225952e-05,1.58765782219094e-15,0.00799015630977857,0.999926957980553,0,0,NA,NA,NA,NA
"ZBTB25",0.436089898315835,7.9915169386709e-05,2.36198918108406e-15,0.0120631672461303,0.999952741968974,0,0,NA,NA,NA,NA
"SLC25A16",-0.449419221964202,7.99338725777463e-05,-1.96089667863582e-15,0.0124315761235943,0.999954240220255,0,0,NA,NA,NA,NA
"SENP8",-0.481167761512775,8.07507296895046e-05,-2.15587220065927e-15,0.0132954420977183,0.999957474517177,0,0,NA,NA,NA,NA
"SEC16A",0.303375816937645,8.07824875697887e-05,4.42872971453261e-15,0.00838241386259283,0.999930643419598,0,0,NA,NA,NA,NA
"SLC2A4RG",0.431786149601638,8.08424652177897e-05,-4.24489565091051e-15,0.0119295110325333,0.99995223846092,0,0,NA,NA,NA,NA
"ERGIC3",0.397311536115204,8.25239184266793e-05,3.83266169006093e-15,0.0109530558049203,0.999947811521349,0,0,NA,NA,NA,NA
"SLC24A1",0.497985362172818,8.46366410036961e-05,3.15303272757919e-15,0.0136915147045727,0.999959020680333,0,0,NA,NA,NA,NA
"ADAM10",-0.330308109404905,8.551804147772e-05,3.73238856444887e-15,0.00907139487646756,0.999936564167309,0,0,NA,NA,NA,NA
"FKBP1A",-0.352713302250527,8.68573020626851e-05,2.30628188907736e-15,0.00967064844322174,0.999940800706665,0,0,NA,NA,NA,NA
"DLG2",-0.47630272566971,8.78496018203291e-05,1.8717650114251e-15,0.0130433434531246,0.999957006878095,0,0,NA,NA,NA,NA
"GALNT11",0.374038710616997,8.79027509443254e-05,1.57094563458893e-15,0.0102422244813131,0.999944361631038,0,0,NA,NA,NA,NA
"PSMB3",0.310521340631105,8.79450108772191e-05,-1.11414584013399e-15,0.0085025039022696,0.999932314375755,0,0,NA,NA,NA,NA
"PPP1R3B",-0.462795217421919,8.82895343242926e-05,-5.65429013868e-16,0.0126666680018551,0.999955656959398,0,0,NA,NA,NA,NA
"DNM1L",0.248418580715723,9.15761670751423e-05,2.75194022513096e-15,0.00677257531284274,0.999914579081461,0,0,NA,NA,NA,NA
"PTGES2",0.416458114365577,9.20902304191143e-05,2.99705230996044e-15,0.0113469609951306,0.999950360655613,0,0,NA,NA,NA,NA
"GPD2",-0.488614621441371,9.22669028843873e-05,6.57346045679055e-16,0.0133102161961315,0.999958172290925,0,0,NA,NA,NA,NA
"HLA-A",-0.354278811263914,9.23152877846643e-05,5.12507086461636e-16,0.00965026684518752,0.999941076696093,0,0,NA,NA,NA,NA
"SF1",0.220247999766463,9.2840392947623e-05,1.33418964356045e-15,0.00599571365131399,0.99990323675353,0,0,NA,NA,NA,NA
"SLC48A1",0.259122173082971,9.28592442471797e-05,-8.74604484505183e-16,0.00705381378767651,0.999918242138435,0,0,NA,NA,NA,NA
"FAM200B",-0.252633041066939,9.30972001670789e-05,-2.84107189234168e-15,0.00687527118439233,0.999916058429802,0,0,NA,NA,NA,NA
"PPP1R12C",-0.438301872778342,9.31743627444029e-05,-1.06958000652863e-15,0.0119270830408128,0.999952996907255,0,0,NA,NA,NA,NA
"ANKS3",0.327774922730756,9.3174436461201e-05,-2.6043159013132e-15,0.00891941976564059,0.999936048730176,0,0,NA,NA,NA,NA
"CCDC50",-0.285471210801927,9.4717388254267e-05,2.47340376509746e-15,0.00775450295459262,0.999926089087451,0,0,NA,NA,NA,NA
"SP2",-0.352622923346277,9.55054401503688e-05,4.32288585971989e-15,0.00957003694589726,0.999940784698492,0,0,NA,NA,NA,NA
"REPS1",0.254070784331484,9.84688825960013e-05,-2.73662071982912e-15,0.00687261029089122,0.999916551875327,0,0,NA,NA,NA,NA
"PSME2",0.358767433815189,9.86771941133507e-05,-4.03320794128505e-15,0.00970242987605001,0.999941854658312,0,0,NA,NA,NA,NA
"ETF1",0.303277847135813,9.92805785466672e-05,2.50125741110081e-15,0.00819636060792358,0.999930619962662,0,0,NA,NA,NA,NA
"FBXL6",0.380193417963024,9.93910803278686e-05,-1.87733574062577e-15,0.0102738340800539,0.999945315063907,0,0,NA,NA,NA,NA
"CCDC28B",0.41577168454172,0.000100708494542852,-1.96089667863582e-15,0.0112192010701792,0.999950273323551,0,0,NA,NA,NA,NA
"ARHGAP18",0.469934521310454,0.000100801390015755,2.68509147472292e-15,0.0126794630264635,0.999956380118579,0,0,NA,NA,NA,NA
"RMND5A",-0.369939401183445,0.00010185443992208,3.81037877325825e-15,0.0099701882439078,0.999943709000355,0,0,NA,NA,NA,NA
"TLE3",-0.378453315160929,0.000102123891770158,3.78809585645557e-15,0.0101967140266993,0.999945048646832,0,0,NA,NA,NA,NA
"BAG4",0.341790369466635,0.00010228779557439,5.57072920066996e-16,0.00920729270842312,0.999938804703415,0,0,NA,NA,NA,NA
"SNHG4",0.494194365555007,0.00010235945527224,1.10857511093332e-15,0.0133118008975339,0.999958681333867,0,0,NA,NA,NA,NA
"RELB",-0.476983340107901,0.000102462008004757,-1.16985313214069e-15,0.0128467979400575,0.999957072874373,0,0,NA,NA,NA,NA
"PREP",0.432027718854028,0.000105919235797203,1.41496521697017e-15,0.0115939534086081,0.999952266988682,0,0,NA,NA,NA,NA
"PRKAG2",-0.380502452840372,0.000105949261799211,-1.94975522023448e-16,0.0102108982898408,0.999945362123723,0,0,NA,NA,NA,NA
"PILRB",0.442651510325781,0.000110259151569461,-3.12517908157584e-15,0.0118269373772404,0.99995349078778,0,0,NA,NA,NA,NA
"FUNDC1",0.286849206962163,0.000111545085890202,-1.80213089641673e-15,0.007654397890684,0.99992645979825,0,0,NA,NA,NA,NA
"MED12",0.39285455470857,0.000113119672096029,4.89667096738889e-15,0.0104669406021454,0.999947182476127,0,0,NA,NA,NA,NA
"PACS1",0.424671991796575,0.000113516564553083,8.24467921699153e-16,0.0113103009726176,0.999951383777614,0,0,NA,NA,NA,NA
"HNRNPF",0.282414290295005,0.000113859095071402,3.86887142986528e-15,0.00751905284090447,0.999925253795439,0,0,NA,NA,NA,NA
"SNORD35B",0.469168589575916,0.000115269653327687,-3.57640814683011e-15,0.0124742983902442,0.999956303589172,0,0,NA,NA,NA,NA
"MED13L",-0.297689461606445,0.000115539579396828,1.55980417618759e-15,0.00791295377311523,0.999929256367449,0,0,NA,NA,NA,NA
