"Gene","BIOS","adjP","AUC_train","Em","Es"
"MMP23B",0.264122292732816,0.886913203141798,0.509259259259259,0,0
"CDK11B",0.314190181015717,0.126924276645561,0.688271604938272,0,0
"SLC35E2B",0.33238027841668,0.0323887850780365,0.748456790123457,0,0
"MMP23A",0.266666666666667,0.999999999999999,0.518518518518518,0,0
"CDK11A",0.309885361225729,0.224725592423252,0.672839506172839,0,0
"SLC35E2A",0.3088685808985,0.118850180938932,0.666666666666667,0,0
"LOC112268218",0.323085883609491,0.0528508126510063,0.716049382716049,0,0
"NADK",0.361033809296696,0.00278596338524879,0.845679012345679,0,0
"GNB1",0.274410366197225,0.621954570047154,0.546296296296296,0,0
"GNB1-DT",0.256837606837607,0.999999999999999,0.483024691358025,0,0
"CALML6",0.287302056356282,0.681411666981352,0.592592592592593,0,0
"TMEM52",0.567357876745367,0.493647070857989,0.641975308641975,1,0.33
"CFAP74",0.40401000677096,0.000297626251807534,0.910493827160494,0,0
"LOC107984872",0.393821871711697,0.00152645173965597,0.895061728395062,0,0
"LOC105378589",0.389371412601408,0.000669598878048,0.873456790123457,0,0
"GABRD",0.649813587792121,0.000436865773722446,0.848765432098765,1,0.33
"LOC105378590",0.408143157201247,6.46152513064189e-05,0.912037037037037,0,0
"PRKCZ-DT",0.242823415603495,0.642125355083314,0.432098765432099,0,0
"PRKCZ",0.355573543330645,0.0413819828239389,0.830246913580247,0,0
"PRKCZ-AS1",0.31070656312161,0.295198067147395,0.675925925925926,0,0
"FAAP20",0.28895098051917,0.661230069673963,0.598765432098765,0,0
"LOC112268219",0.305540379135473,0.295633575602914,0.657407407407407,0,0
"LOC105378593",0.27906475979374,0.962473166742535,0.563271604938272,0,0
"SKI",0.315879850497506,0.25843368489454,0.694444444444444,0,0
"MORN1",0.310648228455213,0.333265563710368,0.675925925925926,0,0
"LOC100129534",0.333663641394487,0.0218088613362528,0.743827160493827,0,0
"RER1",0.36299602233943,0.00224264776759079,0.851851851851852,0,0
"PEX10",0.280406390752129,0.620351752559861,0.567901234567901,0,0
"PLCH2",0.340289771490403,0.0322371006159181,0.771604938271605,0,0
"PANK4",0.339632870520514,0.00744916995205112,0.771604938271605,0,0
"HES5",0.64376756861866,0.00117058874081113,0.854938271604938,1,0.33
"TNFRSF14-AS1",0.358830224186123,0.00395639041111189,0.827160493827161,0,0
"TNFRSF14",0.357287314294292,0.00319709062097793,0.827160493827161,0,0
"LOC100996583",0.311591519042185,0.151224055241116,0.672839506172839,0,0
"PRXL2B",0.273504273504274,0.999999999999999,0.54320987654321,0,0
"MMEL1",0.259842809570313,0.902444969756528,0.493827160493827,0,0
"MMEL1-AS1",0.276138677273301,0.714129949942176,0.552469135802469,0,0
"TTC34",0.292594022724786,0.532594703354402,0.611111111111111,0,0
"LOC105378602",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105378601",0.261538461538462,0.999999999999999,0.5,0,0
"LOC112268220",0.261538461538462,0.999999999999999,0.5,0,0
"LOC107985732",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105378600",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105378598",0.261538461538462,0.999999999999999,0.5,0,0
"LOC107984904",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105378599",0.261538461538462,0.999999999999999,0.5,0,0
"ACTRT2",0.261538461538462,0.999999999999999,0.5,0,0
"PRDM16-DT",0.655453805879185,0.000695866151828658,0.882716049382716,1,0.33
"PRDM16",0.344791222658398,0.0100204218195494,0.774691358024691,0,0
"MIR4251",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105378606",0.266666666666667,0.999999999999999,0.518518518518518,0,0
"LOC107984909",0.378352151142891,0.00102286932347417,0.856481481481481,0,0
"LOC105378605",0.269233950379618,0.941003705037107,0.527777777777778,0,0
"LOC105378604",0.637780316881153,0.00796714057182657,0.854938271604938,1,0.33
"ARHGEF16",0.338696171894945,0.093980765796558,0.768518518518518,0,0
"MEGF6",0.293928173559176,0.328471402406391,0.614197530864197,0,0
"LOC105378608",0.309181951868199,0.257895819438225,0.66820987654321,0,0
"MIR551A",0.261538461538462,0.999999999999999,0.5,0,0
"TPRG1L",0.386976179169496,0.00015906430851363,0.919753086419753,0,0
"WRAP73",0.310132581820508,0.0997710620288778,0.672839506172839,0,0
"TP73",0.587007184009701,0.0446792091736881,0.697530864197531,1,0.33
"TP73-AS3",0.271873279975132,0.732490154536793,0.537037037037037,0,0
"GFOD3P",0.376690598240388,0.00516006821550109,0.885802469135802,0,0
"CCDC27",0.286680234070589,0.491513125536261,0.589506172839506,0,0
"SMIM1",0.277777777777778,0.999999999999999,0.558641975308642,0,0
"LRRC47",0.274358974358974,0.999999999999999,0.546296296296296,0,0
"CEP104",0.287219230675872,0.666928182488317,0.592592592592593,0,0
"DFFB",0.290785704581762,0.498274380098356,0.604938271604938,0,0
"C1orf174",0.307906585435249,0.339165733443905,0.666666666666667,0,0
"LINC01134",0.336301948086933,0.0759089122696576,0.759259259259259,0,0
"LINC01346",0.286689131299231,0.279962294145724,0.589506172839506,0,0
"LINC01345",0.319475339918091,0.0480501970644767,0.700617283950617,0,0
"LINC02780",0.261538461538462,0.999999999999999,0.5,0,0
"LINC01777",0.253891550723246,0.532594703354402,0.472222222222222,0,0
"LOC105376674",0.261538461538462,0.999999999999999,0.5,0,0
"LINC01646",0.261538461538462,0.999999999999999,0.5,0,0
"AJAP1",0.281232044906586,0.857235546337829,0.570987654320988,0,0
"LINC02781",0.261538461538462,0.999999999999999,0.5,0,0
"LOC102724429",0.261538461538462,0.999999999999999,0.5,0,0
"LINC02782",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105376682",0.261538461538462,0.999999999999999,0.5,0,0
"LOC107984911",0.261538461538462,0.999999999999999,0.5,0,0
"LOC105376686",0.261538461538462,0.999999999999999,0.5,0,0
"MIR4689",0.287852198915694,0.441607063565245,0.594135802469136,0,0
"NPHP4",0.350723972602979,0.00458615968706958,0.808641975308642,0,0
"KCNAB2",0.286668370537891,0.43259049608902,0.589506172839506,0,0
"CHD5",0.320266882538884,0.127675150779943,0.703703703703704,0,0
"RPL22",0.288959873185224,0.532594703354402,0.598765432098765,0,0
"RNF207-AS1",0.33414332431365,0.105207695444895,0.753086419753086,0,0
"RNF207",0.340208494490587,0.028638988215603,0.771604938271605,0,0
"ICMT",0.274381905986274,0.793986985477671,0.546296296296296,0,0
"ICMT-DT",0.29791811000749,0.448798784213442,0.62962962962963,0,0
"HES3",0.253903618354882,0.532594703354402,0.472222222222222,0,0
"GPR153",0.299248286911396,0.237429864753537,0.632716049382716,0,0
"ACOT7",0.268376068376068,0.999999999999999,0.524691358024691,0,0
"HES2",0.289583165367327,0.451047969725622,0.598765432098765,0,0
"ESPN",0.607781671608435,0.0474992534284349,0.771604938271605,1,0.33
"MIR4252",0.269299421814599,0.532594703354402,0.527777777777778,0,0
"TNFRSF25",0.297910379122657,0.300114781966769,0.62962962962963,0,0
"PLEKHG5",0.331615592946021,0.0568191220754896,0.746913580246914,0,0
"NOL9",0.267521367521368,0.999999999999999,0.521604938271605,0,0
"TAS1R1",0.317538089378485,0.180789918936708,0.695987654320988,0,0
"LOC107984912",0.262393162393162,0.999999999999999,0.503086419753086,0,0
"ZBTB48",0.366013650526874,0.000917891030025758,0.858024691358025,0,0
"KLHL21",0.329431734257007,0.177792888804226,0.740740740740741,0,0
