"Gene","adjP_Condition","Ec","Ep","Em","Es","Ex","AUC_Microarray","AUC_RNAseq","Ex_train"
"DST",1.91579033090403e-07,0.0275551594443707,0.999977497796442,0,0,0.544554455445544,0.911904761904762,0.716049382716049,0.847107438016529
"NEGR1",1.98229567918371e-07,0.0410547517405432,0.999985787054043,1,0.33,0.678217821782178,0.857142857142857,0.799382716049383,0.752066115702479
"FCRL3",6.58085838411939e-07,0.036794522584304,0.999985299027738,1,0.33,0.678217821782178,0.85,0.799382716049383,0.739669421487603
"STOX1",9.97154560087182e-05,0.0235847276883216,0.999985129452196,0,0,0.46039603960396,0.870833333333333,0.66358024691358,0.775826446280992
"RNFT2",1.46774331326139e-06,0.0362930198125761,0.99998604815817,0,0,0.653465346534653,0.865476190476191,0.783950617283951,0.766528925619835
"AMMECR1",2.449403979388e-08,0.0270842698604628,0.999973666265028,0,0,0.673267326732673,0.930952380952381,0.796296296296296,0.880165289256198
"ZNF572",1.75273457881267e-06,0.0362148920553294,0.999986231526087,0,0,0.707920792079208,0.889285714285714,0.817901234567901,0.807851239669422
"RMDN2",2.00028516972687e-18,0.15967066028376,0.999991183207257,0,0,0.787128712871287,1,0.867283950617284,1
"ADAMTS18",0.00451403459113516,0.00725011181711163,0.999969291882933,0,0,0.427157001414427,0.642857142857143,0.737654320987654,0.380165289256198
"PCDHAC1",0.0141258366511601,0.00670741538251818,0.999974201312258,0,0,0.420792079207921,0.730952380952381,0.638888888888889,0.533057851239669
"ITIH5",0.00038511195774183,0.0137273375203723,0.9999769890951,0,0,0.633380480905233,0.771428571428571,0.771604938271605,0.603305785123967
"FANCB",6.04187510952085e-11,0.0827083310721402,0.999989875199822,0,0,0.712871287128713,0.936904761904762,0.820987654320988,0.890495867768595
"UTS2R",0.885846646087228,1.22444932545165e-05,0.999560035648438,1,0.33,0.435643564356436,0.661309523809524,0.648148148148148,0.412190082644628
"SLC23A3",7.1886054019091e-07,0.0264236295002563,0.999978660474749,0,0,0.599009900990099,0.878571428571429,0.75,0.789256198347107
"SLC36A1",1.70183764770035e-24,0.226264571442522,0.999991779899541,0,0,0.905940594059406,0.998809523809524,0.941358024691358,0.997933884297521
"BTNL9",0.00177567474815776,0.0082070282348467,0.999968092310059,0,0,0.532178217821782,0.708333333333333,0.728395061728395,0.493801652892562
"NYAP1",0.0255771458719544,0.00465501076343758,0.999967384830507,0,0,0.361386138613861,0.736904761904762,0.601851851851852,0.543388429752066
"ABCA13",0.0178405672374537,0.00649826604458324,0.999974893719046,1,0.33,0.440523338048091,0.651190476190476,0.666666666666667,0.394628099173554
"CSF3R",6.51035111962604e-06,0.0226227222730063,0.999978993875346,0,0,0.569306930693069,0.819047619047619,0.731481481481482,0.685950413223141
"DUSP5P1",0.00654665737573702,0.0129300492517782,0.99998520628793,0,0,0.510219236209335,0.694642857142857,0.765432098765432,0.47004132231405
"TMEM182",0.000235938913014504,0.0104694272938604,0.999966929045894,0,0,0.53981612446959,0.713095238095238,0.864197530864198,0.502066115702479
"C16orf46",5.36657739985903e-05,0.0137698320661551,0.999970669567861,0,0,0.58946251768034,0.744047619047619,0.790123456790123,0.555785123966942
"LSM14B",6.63343325047439e-10,0.0444037420437748,0.9999813158186,0,0,0.680693069306931,0.901190476190476,0.800925925925926,0.828512396694215
"KIF19",0.00360701603795941,0.00815463033511194,0.999971756008913,1,0.33,0.363189533239038,0.60297619047619,0.820987654320988,0.31095041322314
"GPR82",0.001356570553766,0.0097060027690759,0.999972180600207,0,0,0.485148514851485,0.807142857142857,0.679012345679012,0.665289256198347
"OXGR1",0.00130241431115221,0.018286194538787,0.999986351450057,1,0.33,0.346534653465346,0.828571428571429,0.592592592592593,0.702479338842975
"MAB21L3",0.000954347582302805,0.0165283576150122,0.999983782941904,0,0,0.742574257425742,0.870238095238095,0.839506172839506,0.774793388429752
"MIER3",3.19728703933938e-27,0.267659680508563,0.999992403882402,0,0,0.846534653465347,1,0.904320987654321,1
"AMER3",0.0253022914082624,0.00429908423082649,0.999964357472503,1,0.33,0.243847241867044,0.528571428571429,0.791666666666667,0.181818181818182
"OTUD7A",0.00305515648922504,0.00711120170515131,0.999966187223203,0,0,0.386103253182461,0.617261904761905,0.885802469135802,0.335743801652893
"PNPLA1",0.542732375110813,0.000345248785288567,0.999923456203599,1,0.33,0.192291371994342,0.496428571428571,0.671296296296296,0.12603305785124
"COX6B2",1.13321962523398e-05,0.0321985269477522,0.999986782082714,1,0.33,0.554455445544554,0.894047619047619,0.722222222222222,0.816115702479339
"EPHA10",6.7599446496161e-11,0.0772406217954033,0.999989039864208,1,0.33,0.831683168316832,0.925,0.895061728395062,0.869834710743802
"PARP15",0.000848668884977549,0.0128752039265462,0.999978038081268,0,0,0.591371994342291,0.745238095238095,0.780864197530864,0.557851239669422
"ARHGAP42",1.14111957087281e-12,0.101523028438038,0.999990484360871,0,0,0.772277227722772,0.998809523809524,0.858024691358025,0.997933884297521
"MFSD2A",0.00813184946516511,0.0064532977817949,0.999969257626163,0,0,0.202970297029703,0.764285714285714,0.503086419753086,0.590909090909091
"ATG9B",1.38838085388207e-06,0.0364621528380685,0.999986056749733,1,0.33,0.597100424328147,0.748809523809524,0.925925925925926,0.56404958677686
"CCDC13",6.00282057341024e-08,0.0305677846597955,0.999978273884226,0,0,0.782178217821782,0.872619047619048,0.864197530864197,0.778925619834711
"SLC17A8",1.97320903830018e-14,0.212799089743431,0.999995964217225,1,0.33,0.902616690240453,0.939285714285714,0.941358024691358,0.894628099173554
"SATB2-AS1",2.90455995258621e-06,0.0544581839957622,0.999992127543565,1,0.33,0.638613861386139,0.916666666666667,0.774691358024691,0.855371900826446
"RBFOX1",0.00870817345181134,0.00610304731311033,0.999967846070518,1,0.33,0.324045261669024,0.578571428571429,0.787037037037037,0.268595041322314
"KLHDC7A",0.00378556352904757,0.0101955792796191,0.999978140991126,0,0,0.400990099009901,0.769047619047619,0.626543209876543,0.599173553719008
"CCDC150",1.24047066417324e-05,0.0236147389325997,0.999981205780434,1,0.33,0.668705799151344,0.793452380952381,0.805555555555556,0.641528925619835
"TMEM145",0.00139137766500848,0.0101703961672821,0.999973680677206,0,0,0.301131541725601,0.564285714285714,0.787037037037037,0.243801652892562
"KSR2",0.0854946111696667,0.00173385569749192,0.999939181415448,1,0.33,0.294448373408769,0.560119047619048,0.688271604938272,0.236570247933884
"PCSK6",0.00634456079160918,0.00620803386113469,0.99996615325232,0,0,0.296357850070721,0.561309523809524,0.858024691358025,0.238636363636364
"JPH1",1.86371006983786e-09,0.0548541710173624,0.999986211517,1,0.33,0.688118811881188,0.980952380952381,0.805555555555556,0.966942148760331
"RANGAP1",1.11145561891433e-08,0.0345704053478828,0.999978908610853,0,0,0.801414427157001,0.876190476190476,0.901234567901235,0.785123966942149
"LMX1A",0.122057374856039,0.00286278095404321,0.999969747951388,1,0.33,0.19515558698727,0.498214285714286,0.759259259259259,0.129132231404959
"ILDR1",3.15548326150286e-06,0.0268375860137876,0.999981493796389,1,0.33,0.564356435643564,0.95,0.728395061728395,0.913223140495868
"TMEM171",2.17638194951848e-15,0.218624356407969,0.999995690045317,1,0.33,0.881188118811881,1,0.925925925925926,1
"PIANP",0.00719651453263874,0.00682061072115774,0.999970251968324,0,0,0.339321074964639,0.588095238095238,0.848765432098765,0.285123966942149
"EFNA2",0.0122219068097389,0.0066626408387245,0.999973039046524,1,0.33,0.46039603960396,0.677380952380952,0.66358024691358,0.440082644628099
"TMIE",0.59543404025921,0.000165083183464144,0.99986218626642,1,0.33,0.633380480905233,0.771428571428571,0.771604938271605,0.603305785123967
"KLHL35",6.5185754425904e-09,0.04964519798511,0.999985620152052,1,0.33,0.591371994342291,0.745238095238095,0.972222222222222,0.557851239669422
"FOXC1",0.000662066863570645,0.015055943541704,0.999980857501976,0,0,0.613861386138614,0.782142857142857,0.759259259259259,0.621900826446281
"FSIP1",5.06607657813562e-05,0.0370196147313884,0.999990649750664,0,0,0.524752475247525,0.889285714285714,0.703703703703704,0.807851239669422
"PPARGC1B",1.04291326667757e-12,0.0710144187086995,0.999985225285777,0,0,0.806930693069307,0.992857142857143,0.87962962962963,0.987603305785124
"SYNE3",0.00240618487003138,0.00873606867581258,0.99997173668637,0,0,0.464391796322489,0.666071428571429,0.898148148148148,0.420454545454545
"LINC00896",0.746000984700165,6.57663565052004e-05,0.999803398637265,1,0.33,0.404243281471004,0.628571428571429,0.679012345679012,0.355371900826446
"CCDC34",0.000272804453837186,0.00984351140495771,0.999965320623605,0,0,0.683168316831683,0.816666666666667,0.802469135802469,0.681818181818182
"ENAH",1.44675215092446e-09,0.0417282335412866,0.999980786970336,0,0,0.727722772277228,0.923214285714286,0.830246913580247,0.866735537190083
"KLC4",4.35846413131239e-08,0.0269334227951326,0.999974460814174,0,0,0.761315417256011,0.851190476190476,0.87962962962963,0.741735537190083
"METTL6",1.20231824754886e-07,0.0259273962081427,0.999975118897706,0,0,0.695544554455446,0.908333333333333,0.810185185185185,0.840909090909091
"CCSAP",3.13611075673014e-11,0.0438311739645583,0.999977925150342,0,0,0.611386138613861,0.988095238095238,0.757716049382716,0.979338842975207
"ZNF697",1.99389011490589e-14,0.0770439555713573,0.999984288344373,0,0,0.777227722772277,0.972619047619048,0.861111111111111,0.952479338842975
"HTRA4",0.46753116759606,0.000522585800797293,0.999937551419748,1,0.33,0.352687411598303,0.596428571428571,0.787037037037037,0.299586776859504
"LINC00525",0.000253791645475002,0.0213047260075814,0.999985220794099,1,0.33,0.556930693069307,0.811904761904762,0.723765432098765,0.673553719008265
"RHEBL1",2.71676529497308e-09,0.0580242952148443,0.99998739693887,0,0,0.683168316831683,0.944047619047619,0.802469135802469,0.902892561983471
"RNF152",1.20147149218327e-13,0.119656021791199,0.999991478420898,1,0.33,0.912164073550212,0.945238095238095,0.975308641975309,0.90495867768595
"B4GALNT3",0.000298068333440728,0.0151563087828614,0.999978647421632,1,0.33,0.514851485148515,0.827380952380952,0.697530864197531,0.700413223140496
"LRRC43",0.00505588512868975,0.00750739652236566,0.999971108247433,1,0.33,0.157920792079208,0.475,0.830246913580247,0.0888429752066116
"CEP89",1.32053564457485e-07,0.0239181652552918,0.999972986176452,0,0,0.584158415841584,0.902380952380952,0.740740740740741,0.830578512396694
"IRAK2",6.48799874397937e-08,0.0369590669622359,0.99998257353818,0,0,0.727722772277228,0.872619047619048,0.830246913580247,0.778925619834711
"AJUBA",3.58813115662686e-24,0.286691460962686,0.999994175534956,1,0.33,0.782178217821782,0.998809523809524,0.864197530864197,0.997933884297521
"SLAMF9",0.092232747520262,0.0024903592787411,0.999959806260033,1,0.33,0.301131541725601,0.564285714285714,0.873456790123457,0.243801652892562
"GK5",9.80326516753807e-09,0.0270242594484845,0.999972087132661,0,0,0.549504950495049,0.963690476190476,0.719135802469136,0.93698347107438
"ZC3HAV1L",9.62665582067693e-13,0.0810874975608347,0.999987338760396,0,0,0.905940594059406,0.972619047619048,0.941358024691358,0.952479338842975
"RASGEF1B",0.0251613802553777,0.00468336941788875,0.999967441580365,0,0,0.282178217821782,0.72202380952381,0.552469135802469,0.517561983471074
"STOML3",0.0176299829309517,0.0059594247583615,0.999972300035609,0,0,0.376237623762376,0.725,0.611111111111111,0.522727272727273
"NKX2-3",8.21326069443456e-12,0.0973964945673684,0.999990877287527,1,0.33,0.727722772277228,0.971428571428571,0.830246913580247,0.950413223140496
"FAM222A-AS1",3.96799733778311e-05,0.0295411017454653,0.999987256272379,1,0.33,0.446251768033946,0.654761904761905,0.882716049382716,0.400826446280992
"NXPE1",2.33458463981717e-12,0.176207476541086,0.999995798558347,1,0.33,0.712871287128713,0.992857142857143,0.820987654320988,0.987603305785124
"CYP1B1-AS1",0.0091338015379788,0.00622598964976398,0.999968874886642,1,0.33,0.345049504950495,0.591666666666667,0.808641975308642,0.291322314049587
"APOBEC3D",0.00462047798064137,0.00654131966991413,0.999965842696652,0,0,0.398514851485149,0.625,0.925925925925926,0.349173553719008
"COL6A5",0.0753863232453981,0.00288883291937358,0.999962586899786,1,0.33,0.297029702970297,0.707738095238095,0.561728395061728,0.492768595041322
"PGAM5",0.000479649966316807,0.0122334024404437,0.999974664496862,0,0,0.690664780763791,0.807142857142857,0.888888888888889,0.665289256198347
"P2RY10",1.23098568905042e-05,0.0223882806716718,0.999980018782504,0,0,0.679207920792079,0.8,0.858024691358025,0.652892561983471
"TPH1",5.85685638587335e-11,0.1279048578989,0.999994358636611,1,0.33,0.653465346534653,0.92202380952381,0.783950617283951,0.864669421487604
"TCP11L2",3.77844307183864e-05,0.0117295898518759,0.999963779291554,0,0,0.599964639321075,0.750595238095238,0.858024691358025,0.567148760330579
"WDFY4",3.75010245886585e-05,0.0172835087642798,0.999976232588632,0,0,0.621923620933522,0.764285714285714,0.805555555555555,0.590909090909091
"KLHL34",6.76791347010936e-05,0.0251427805348287,0.999985522594069,1,0.33,0.559405940594059,0.804761904761905,0.725308641975309,0.661157024793389
"ZNF663P",0.00272943122294142,0.0115804998247253,0.999979802544727,0,0,0.341230551626591,0.589285714285714,0.854938271604938,0.287190082644628
"LINC00955",6.65112294757352e-09,0.0954699384279202,0.999993776857931,1,0.33,0.726944837340877,0.829761904761905,0.845679012345679,0.704545454545454
"TMEM237",5.95694317150739e-14,0.0770171384867752,0.999984917291674,0,0,0.806930693069307,0.989285714285714,0.87962962962963,0.981404958677686
"RHOB",1.28164678481923e-05,0.0229946814924926,0.999980692532053,0,0,0.316831683168317,0.957142857142857,0.574074074074074,0.925619834710744
"CEL",1.44264581930641e-07,0.130116868557477,0.999997181824275,1,0.33,0.638613861386139,0.9,0.774691358024691,0.826446280991736
"CBS",0.00520034261831166,0.00785093500448229,0.999972646409334,0,0,0.46039603960396,0.754761904761905,0.66358024691358,0.574380165289256
"DPCD",5.03166734384106e-06,0.0148571991830521,0.999965883387641,0,0,0.62956152758133,0.769047619047619,0.875,0.599173553719008
"CYP39A1",0.000215692935967255,0.0115811215135438,0.999970006246064,0,0,0.5751414427157,0.735119047619048,0.842592592592593,0.540289256198347
"ZNF121",7.10607249374437e-12,0.0500334837543144,0.999979656599285,0,0,0.831683168316832,0.980952380952381,0.895061728395062,0.966942148760331
"DTYMK",5.38008791733037e-13,0.0523926753205598,0.999978487201147,0,0,0.737623762376238,0.98452380952381,0.83641975308642,0.973140495867769
"NT5E",0.000167077558623336,0.018072764923074,0.999981079788678,0,0,0.356435643564356,0.889880952380952,0.598765432098765,0.808884297520661
"ASPHD1",2.90970544228849e-09,0.0474323056499578,0.999984068000024,0,0,0.753677510608204,0.846428571428571,0.895061728395062,0.733471074380165
"RSPO2",7.77121041471701e-10,0.114544247999645,0.999994407149771,1,0.33,0.810961810466761,0.882142857142857,0.91358024691358,0.795454545454546
"GPNMB",0.0273837976093494,0.00521944199054294,0.999971776959936,0,0,0.358415841584158,0.6,0.756172839506173,0.305785123966942
"BICD1",1.33130122898175e-15,0.108595979690366,0.999988492720783,0,0,0.752475247524752,0.973809523809524,0.845679012345679,0.954545454545455
"SLC4A4",1.49457649964376e-24,0.585329843496237,0.999998403769677,1,0.33,0.871287128712871,1,0.919753086419753,1
"SMPDL3B",1.4113088536477e-07,0.0355500811359011,0.999982757380613,1,0.33,0.747524752475248,0.967261904761905,0.842592592592593,0.943181818181818
"ZHX1-C8orf76",3.41763972478648e-06,0.0263282149335192,0.999981221092926,0,0,0.495049504950495,0.903571428571429,0.685185185185185,0.832644628099174
"TMEM53",3.10992995141508e-07,0.0196455987288585,0.999968496284848,0,0,0.678217821782178,0.886904761904762,0.799382716049383,0.803719008264463
"GALNT18",0.00106159745280931,0.00796620947235716,0.999964162436571,0,0,0.497807637906648,0.686904761904762,0.817901234567901,0.456611570247934
"DDX51",2.97156162497629e-06,0.0193484338829631,0.999973187853528,0,0,0.386138613861386,0.928571428571429,0.617283950617284,0.87603305785124
"ENTPD5",2.70476254033278e-19,0.215412376972171,0.99999372067582,1,0.33,0.821782178217822,1,0.888888888888889,1
"SPIN3",3.96792028777935e-10,0.0415471313064774,0.99997929985701,0,0,0.663366336633663,0.957142857142857,0.790123456790123,0.925619834710744
"TMTC4",7.58152872300302e-09,0.0351141061037793,0.999978788301342,0,0,0.707920792079208,0.929761904761905,0.817901234567901,0.878099173553719
"NBEAL1",1.40583591992059e-07,0.0253069499999363,0.999974721557886,0,0,0.613861386138614,0.947619047619048,0.759259259259259,0.909090909090909
"SLC4A8",0.00259397376213372,0.00688116033199903,0.999963906954426,0,0,0.53504243281471,0.710119047619048,0.723765432098765,0.496900826446281
"FAM53B",1.89149755109934e-06,0.015763714971486,0.999965219714844,0,0,0.717821782178218,0.842857142857143,0.824074074074074,0.727272727272727
"SH3KBP1",1.30221464719826e-07,0.0298265151661478,0.999978830250469,0,0,0.737623762376238,0.897619047619048,0.83641975308642,0.822314049586777
"PLEKHS1",5.42097709970059e-08,0.0541986052393789,0.999988793436071,1,0.33,0.732673267326733,0.870238095238095,0.833333333333333,0.774793388429752
"C5orf46",0.000123308929180107,0.023053645050212,0.999985138971728,1,0.33,0.492079207920792,0.683333333333333,0.847222222222222,0.450413223140496
"PTPRO",0.616517951540059,0.000131036809934471,0.999837577245712,1,0.33,0.326732673267327,0.795833333333333,0.580246913580247,0.645661157024794
"MEI1",1.65113050749865e-08,0.03763863328705,0.999981309511256,1,0.33,0.787128712871287,0.897619047619048,0.867283950617284,0.822314049586777
"ARHGEF10",0.000216675888071913,0.0119075784429244,0.999970916737266,0,0,0.381188118811881,0.866666666666667,0.614197530864197,0.768595041322314
"KATNAL2",0.0135230834303152,0.00570978793096948,0.999968899048447,0,0,0.463437057991513,0.66547619047619,0.817901234567901,0.419421487603306
"CTNNA3",1.15465574901297e-05,0.0253783901502161,0.999982565845691,0,0,0.682072135785007,0.801785714285714,0.848765432098765,0.65599173553719
"ITGAL",3.00717044509873e-09,0.0437681313674172,0.999982550702017,0,0,0.768953323903819,0.855952380952381,0.87037037037037,0.75
"C1orf210",1.78271885483608e-15,0.13253323967384,0.999991138085062,1,0.33,0.801980198019802,0.996428571428571,0.876543209876543,0.993801652892562
"FRYL",1.52934260841533e-05,0.018451196461399,0.999975727580271,0,0,0.534653465346535,0.894047619047619,0.709876543209877,0.816115702479339
"KLHL29",8.37848148488327e-12,0.073929769638501,0.999987170236463,0,0,0.737623762376238,0.964285714285714,0.83641975308642,0.93801652892562
"CKAP2",8.31233053096144e-13,0.071310453228248,0.999985155160355,0,0,0.707920792079208,0.971428571428571,0.817901234567901,0.950413223140496
"CENPL",5.62838381854666e-08,0.0282476741793132,0.999976174431581,0,0,0.683168316831683,0.898809523809524,0.802469135802469,0.824380165289256
"C9orf43",0.00406679838527223,0.00777055724873574,0.999970922057242,0,0,0.344094766619519,0.591071428571429,0.830246913580247,0.290289256198347
"CYP19A1",7.65946939918296e-05,0.0137097021985143,0.999971689651541,0,0,0.282036775106082,0.552380952380952,0.907407407407407,0.223140495867769
"SVOPL",4.8509837326178e-08,0.0946621160491897,0.999994640029772,1,0.33,0.569306930693069,0.938095238095238,0.731481481481482,0.892561983471074
"GABRA2",0.00763860959237598,0.0120697583061717,0.999984538347578,0,0,0.450495049504951,0.782142857142857,0.657407407407407,0.621900826446281
"RPS6KA5",2.47144942463865e-06,0.0200376039538061,0.999973788076695,0,0,0.727722772277228,0.846428571428571,0.830246913580247,0.733471074380165
"DOCK2",0.000261627823845205,0.0211996960444767,0.999985198850998,0,0,0.650565770862801,0.782142857142857,0.817901234567901,0.621900826446281
"CANT1",7.06502341722133e-06,0.0190037996427461,0.999974692030625,0,0,0.559405940594059,0.883333333333333,0.725308641975309,0.797520661157025
"SLCO4A1-AS1",0.000112381984815182,0.0268811370102713,0.999987469991337,1,0.33,0.520721357850071,0.701190476190476,0.904320987654321,0.481404958677686
"STAP1",2.15403440465454e-10,0.0967436197738365,0.99999230785439,1,0.33,0.853960396039604,0.955952380952381,0.908950617283951,0.923553719008265
"SIAE",7.9610648717923e-18,0.147773068030626,0.99999068238754,0,0,0.717821782178218,0.986904761904762,0.824074074074074,0.977272727272727
"GINS4",4.60908357374088e-09,0.0551426192027062,0.999987031318845,0,0,0.663366336633663,0.914285714285714,0.790123456790123,0.851239669421488
"PKD1L2",3.18632334014202e-06,0.0253809888934869,0.999980300005678,1,0.33,0.169377652050919,0.482142857142857,0.885802469135803,0.101239669421488
"NR1H4",3.34172747490495e-17,0.300714380125129,0.999996953802959,0,0,0.663366336633664,1,0.790123456790124,1
"PDE1C",6.53007636613236e-05,0.0133648714730432,0.999970358655206,0,0,0.579207920792079,0.808333333333333,0.737654320987654,0.667355371900826
"TP73",0.00983319629993191,0.0051684939871697,0.999962614043791,1,0.33,0.380374823196605,0.613690476190476,0.697530864197531,0.329545454545455
"PADI2",1.18979029588394e-14,0.19817108393667,0.999995360715299,1,0.33,0.816831683168317,0.995238095238095,0.885802469135802,0.991735537190083
"TK1",0.000280999444949428,0.0100794915173354,0.999966324539883,0,0,0.534653465346535,0.813095238095238,0.709876543209877,0.675619834710744
"OSGIN2",8.61817769684096e-07,0.0194787797235968,0.999970543672034,0,0,0.737623762376238,0.882142857142857,0.83641975308642,0.795454545454546
"SPOCK3",0.0728151099094733,0.00291372734608719,0.999962396253974,1,0.33,0.469165487977369,0.669047619047619,0.873456790123457,0.425619834710744
"ZNF146",1.08098052090113e-09,0.0280215623136347,0.999969655156444,0,0,0.663366336633663,0.956547619047619,0.790123456790123,0.924586776859504
"REG4",0.789969382301716,0.000108777821838995,0.999905697634746,1,0.33,0.48019801980198,0.702380952380952,0.675925925925926,0.483471074380165
"KIAA0513",1.09888816804e-10,0.0863263617504307,0.999990718039958,0,0,0.772277227722772,0.978571428571429,0.858024691358025,0.962809917355372
"HILPDA",1.6375076259104e-18,0.190387768321718,0.999992977223617,1,0.33,0.876237623762376,1,0.922839506172839,1
"ST8SIA4",0.00342306974523365,0.0073787582866474,0.999968196280689,0,0,0.589462517680339,0.744047619047619,0.762345679012346,0.555785123966942
"MOXD1",0.00240274148811048,0.00773363903048701,0.999967728712966,0,0,0.504950495049505,0.777380952380952,0.691358024691358,0.613636363636364
"ZNF808",0.0117004335887956,0.00614295755369826,0.999970221416151,0,0,0.636138613861386,0.779761904761905,0.773148148148148,0.617768595041322
"ARMC10",4.51885255886899e-15,0.0623103013201198,0.99997889481742,0,0,0.816831683168317,0.986904761904762,0.885802469135803,0.977272727272727
"TMEM37",1.72391851259242e-20,0.252378397452567,0.999994532675706,1,0.33,0.836633663366337,0.996428571428571,0.898148148148148,0.993801652892562
"ATF6B",0.000150443720527515,0.0111509830133567,0.99996730480865,0,0,0.311881188118812,0.836904761904762,0.570987654320988,0.716942148760331
"CEP70",5.71669469297567e-11,0.059671984418314,0.999984923680232,0,0,0.722772277227723,0.98452380952381,0.827160493827161,0.973140495867769
"NAALAD2",0.000329564870865549,0.0117122638112847,0.999971989272826,1,0.33,0.444342291371994,0.653571428571429,0.895061728395062,0.398760330578512
"ACSM5",9.80496243585147e-05,0.0151466009313595,0.99997535031062,1,0.33,0.469165487977369,0.669047619047619,0.83641975308642,0.425619834710744
"CNNM2",1.30397408932056e-24,0.157218313489798,0.999986954918514,0,0,0.900990099009901,1,0.938271604938272,1
"OLFM3",0.0716279945750124,0.00287332707583237,0.999961575300663,1,0.33,0.19992927864215,0.501190476190476,0.796296296296296,0.134297520661157
"VSTM2A",4.92003871103306e-25,0.424210327396889,0.99999669519069,1,0.33,0.886138613861386,1,0.929012345679012,1
"C2",1.8510137760965e-10,0.0739302465754886,0.999989042090214,0,0,0.623762376237624,0.966666666666667,0.765432098765432,0.942148760330579
"DPYD",1.875073339379e-09,0.0668470891875681,0.999989154726571,0,0,0.747524752475248,0.966666666666667,0.842592592592593,0.942148760330579
"RHOF",1.13735111013296e-12,0.0745254664877915,0.999986095560208,0,0,0.707920792079208,0.976190476190476,0.817901234567901,0.958677685950413
"DNAH14",8.08351533465711e-13,0.0802693591765298,0.999987085966546,0,0,0.851485148514852,0.957142857142857,0.907407407407407,0.925619834710744
"GPRIN2",1.54548618806979e-10,0.0665291268389685,0.999987413271006,1,0.33,0.717821782178218,0.960714285714286,0.824074074074074,0.931818181818182
"MBP",2.81525393966555e-08,0.0229614588719478,0.999968743247463,0,0,0.707920792079208,0.889285714285714,0.817901234567901,0.807851239669422
"PGM5",9.3233695169235e-05,0.0289463128844066,0.999988260509771,0,0,0.623762376237624,0.836904761904762,0.765432098765432,0.716942148760331
"APBB1IP",8.36539699019521e-05,0.0139105368238163,0.999972419175691,0,0,0.629561527581329,0.769047619047619,0.796296296296296,0.599173553719008
"SUV39H2",1.4775425081357e-09,0.0406372166905475,0.99998022467093,0,0,0.658415841584158,0.907142857142857,0.787037037037037,0.838842975206612
"BPNT1",2.95126881906554e-07,0.0248959070020731,0.999975593114192,0,0,0.544554455445544,0.91547619047619,0.716049382716049,0.853305785123967
"ETV4",1.60239263191645e-24,0.45847913160026,0.999997251230575,1,0.33,0.891089108910891,0.986904761904762,0.932098765432099,0.977272727272727
"RHOBTB2",3.30802047909653e-05,0.0214440729175473,0.999981085692947,0,0,0.376237623762376,0.857142857142857,0.611111111111111,0.752066115702479
"LENG9",0.0333398462210715,0.00485524073088973,0.999971277470429,0,0,0.486350777934936,0.679761904761905,0.770061728395062,0.444214876033058
"ARHGAP27",3.95470629552976e-06,0.0174536506681141,0.999970727623477,0,0,0.72029702970297,0.858333333333333,0.825617283950617,0.754132231404959
"MBTPS2",2.37402331842218e-12,0.0493692525181101,0.999978355162732,0,0,0.806930693069307,0.989285714285714,0.87962962962963,0.981404958677686
"CNKSR2",0.000105510314719063,0.016991794553266,0.999978501734874,0,0,0.589108910891089,0.817261904761905,0.743827160493827,0.682851239669422
